head_id,tail_id,type,description,source_relationship_type,book
三国演义_人物_宋宪_0,三国演义_物品_方天画戟_0,争夺,[{'14': '宋宪赶退左右，盗取吕布画戟，掷下城楼'}],人物与物品,三国演义
三国演义_地点_定军山_0,三国演义_地点_米仓山_0,相邻,[{'51': '米仓山正接定军山，夏侯渊分兵守护。'}],地点与地点,三国演义
三国演义_人物_夏侯尚_0,三国演义_人物_夏侯惇_0,亲属,[{'51': '夏侯尚是夏侯惇之侄。'}],人物与人物,三国演义
三国演义_人物_司马昭_0,三国演义_组织_司马氏_0,领导,[{'84': '司马昭是司马氏家族核心，权倾朝野。'}],人物与组织,三国演义
三国演义_人物_姜维_0,三国演义_组织_刘备军_0,归属,"[{'68': '姜维归降诸葛亮，拜为蜀汉上将。'}, {'80': '姜维为蜀汉大将军，继承诸葛亮遗志北伐'}, {'82': '姜维为蜀汉大将，屡次率兵伐魏。'}, {'83': '姜维为蜀汉大将军，统帅蜀兵伐魏'}, {'84': '姜维是蜀国大将军，效命于蜀。'}, {'85': '姜维为蜀汉大将军，效忠蜀国'}, {'86': '姜维是蜀汉大将，效忠蜀汉直至后主降魏。'}, {'87': '姜维是蜀汉将领，誓复汉室。'}]",人物与组织,三国演义
三国演义_地点_东兴_0,三国演义_地点_徐塘_0,相邻,[{'80': '胡遵在徐塘下寨，徐塘靠近东兴'}],地点与地点,三国演义
三国演义_人物_关羽_0,三国演义_人物_孟达_0,对立,[{'54': '孟达与刘封同守上庸，劝说刘封拒救关公'}],人物与人物,三国演义
三国演义_地点_南郑_0,三国演义_地点_汉中_0,隶属,"[{'51': '南郑为汉中郡治所。'}, {'78': '南郑为汉中郡治所，姜维在此守城'}]",地点与地点,三国演义
三国演义_人物_太史慈_0,三国演义_地点_黄县_0,出身,[{'11': '太史慈是东莱黄县人'}],人物与地点,三国演义
三国演义_人物_曹操_0,三国演义_物品_书信_1,持有,[{'24': '曹操收到袁谭遣辛毗送来的求援书信。'}],人物与物品,三国演义
三国演义_人物_张虎_1,三国演义_人物_张辽_0,亲属,[{'72': '张辽之子'}],人物与人物,三国演义
三国演义_人物_刘备_0,三国演义_人物_陶谦_0,亲密,[{'8': '陶谦临终以手指心而死，将徐州托付给刘备。'}],人物与人物,三国演义
三国演义_人物_周瑜_0,三国演义_人物_蔡瑁_0,对立,[{'32': '周瑜见蔡瑁深得水军之妙，设计必先除此二人'}],人物与人物,三国演义
三国演义_人物_孙坚_0,三国演义_组织_孙坚军_0,领导,[{'5': '孙坚统领孙坚军，跨江击刘表。'}],人物与组织,三国演义
三国演义_人物_雅丹_0,三国演义_地点_西羌_0,归属,[{'69': '雅丹为西羌丞相，随越吉起兵'}],人物与组织,三国演义
三国演义_人物_左慈_0,三国演义_技能_地遁_0,掌握,[{'50': '左慈掌握地遁，能穿山透石。'}],人物与技能,三国演义
三国演义_人物_孙綝_0,三国演义_组织_吴军_0,归属,[{'83': '孙綝为东吴大将军，效力于吴'}],人物与组织,三国演义
三国演义_人物_张郃_0,三国演义_人物_戴陵_0,合作,[{'73': '张郃与戴陵合兵劫蜀营，张郃奋勇杀回重围救出戴陵。'}],人物与人物,三国演义
三国演义_人物_刘备_0,三国演义_地点_益州_0,领导,[{'55': '刘备为汉中王，统治西蜀政权'}],人物与组织,三国演义
三国演义_人物_孟获_0,三国演义_人物_带来洞主_0,亲属,[{'65': '带来洞主乃孟获妻弟。'}],人物与人物,三国演义
三国演义_人物_关羽_0,三国演义_技能_水淹七军_0,掌握,[{'53': '关羽利用秋雨放水淹七军'}],人物与技能,三国演义
三国演义_人物_于禁_0,三国演义_人物_夏侯惇_0,对立,[{'12': '于禁剿杀夏侯惇所领青州兵，夏侯惇被责'}],人物与人物,三国演义
三国演义_人物_曹操_0,三国演义_组织_御林军_0,领导,[{'50': '曹操为魏王，总督御林军马。'}],人物与组织,三国演义
三国演义_人物_虞翻_0,三国演义_人物_诸葛亮_0,对立,[{'30': '虞翻质问诸葛亮，被驳斥不能对'}],人物与人物,三国演义
三国演义_人物_姜维_0,三国演义_物品_雕弓羽箭_0,持有,[{'82': '姜维暗取雕弓羽箭射邓忠，被躲过。'}],人物与物品,三国演义
三国演义_人物_孙皓_0,三国演义_人物_陆抗_0,对立,[{'88': '孙皓因陆抗与羊祜通问而罢其兵权，降为司马'}],人物与人物,三国演义
三国演义_人物_袁绍_0,三国演义_地点_渤海_0,守护,[{'3': '袁绍被董卓拜为渤海太守。'}],人物与地点,三国演义
三国演义_人物_刘备_0,三国演义_地点_徐州_0,守护,"[{'8': '刘备权领徐州牧，出榜安民。'}, {'15': '刘备领兵据守徐州，招谕流散人民复业。'}, {'16': '刘备为徐州牧，分兵守徐州、小沛、下邳'}, {'18': '刘备曾镇守徐州，后兵败失散。'}]",人物与地点,三国演义
三国演义_人物_曹嵩_0,三国演义_人物_曹操_0,亲属,"[{'1': '曹嵩是曹操之父'}, {'6': '曹嵩是曹操之父，曹操遣人接其赴兖州，途中被张闿杀害。'}]",人物与人物,三国演义
三国演义_人物_刘备_0,三国演义_人物_张武_0,对立,[{'25': '刘备率军讨伐张武，赵云刺死之'}],人物与人物,三国演义
三国演义_人物_吕公_0,三国演义_人物_程普_0,对立,[{'5': '程普一矛刺死吕公，为孙坚报仇。'}],人物与人物,三国演义
三国演义_人物_王颀_1,三国演义_人物_邓艾_0,上下级,[{'86': '王颀奉邓艾之命伏兵，后受封州郡。'}],人物与人物,三国演义
三国演义_人物_廖化_0,三国演义_地点_四冢_0,守护,[{'54': '廖化屯兵在四冢'}],人物与地点,三国演义
三国演义_人物_刘封_0,三国演义_人物_刘备_0,亲属,"[{'51': '刘封称玄德为父，为义父子关系。'}, {'54': '刘封是刘备义子'}, {'56': '刘封为刘备养子，因不救关公被罪，后兵败被斩。'}]",人物与人物,三国演义
三国演义_人物_朱儁_0,三国演义_人物_韩忠_0,对立,[{'2': '朱儁率军掩杀射死韩忠'}],人物与人物,三国演义
三国演义_人物_刘备_0,三国演义_地点_楼桑村_0,居住,[{'1': '刘备家住本县楼桑村'}],人物与地点,三国演义
三国演义_人物_高翔_0,三国演义_物品_木牛流马_0,持有,[{'76': '高翔引兵驾木牛流马自剑阁运粮至祁山。'}],人物与物品,三国演义
三国演义_人物_韩当_0,三国演义_物品_大刀_2,持有,[{'4': '韩当使一口大刀。'}],人物与物品,三国演义
三国演义_人物_牛辅_0,三国演义_物品_金珠_1,持有,[{'6': '牛辅暗藏金珠，欲弃军逃走。'}],人物与物品,三国演义
三国演义_组织_藤甲军_0,三国演义_组织_南蛮_0,合作,[{'65': '孟获联合兀突骨，藤甲军与蛮军协力对抗蜀军。'}],组织与组织,三国演义
三国演义_人物_曹丕_0,三国演义_人物_曹植_0,对立,"[{'52': '曹丕与曹植争嗣，暗买左右告发杨修'}, {'56': '曹丕令曹植七步成诗，后贬为安乡侯。'}]",人物与人物,三国演义
三国演义_人物_曹操_0,三国演义_地点_邺城_0,居住,"[{'50': '曹操于邺郡盖魏王宫，班师后居邺郡。'}, {'53': '曹操在邺郡闻知刘备自立'}]",人物与地点,三国演义
三国演义_人物_张郃_0,三国演义_地点_汉中_0,守护,[{'50': '张郃奉命守东川。'}],人物与地点,三国演义
三国演义_地点_夏口_0,三国演义_地点_江夏_0,隶属,[{'28': '夏口是江夏的重要渡口，甘宁镇守'}],地点与地点,三国演义
三国演义_人物_曹真_0,三国演义_技能_伪游云梦之计_0,掌握,[{'66': '曹真建议曹睿仿汉高伪游云梦之计，御驾幸安邑以擒司马懿。'}],人物与技能,三国演义
三国演义_人物_吴国太_0,三国演义_人物_孙策_0,亲属,[{'21': '孙策之母，曾劝孙策不可加害于吉。'}],人物与人物,三国演义
三国演义_人物_曹操_0,三国演义_人物_许攸_0,亲密,[{'22': '许攸少时与曹操为友，后弃袁绍投奔曹操，曹操跣足出迎，抚掌欢笑，拜于地，视为故友'}],人物与人物,三国演义
三国演义_人物_刘琦_0,三国演义_物品_哀书_0,持有,[{'28': '刘琦差伊籍赍哀书报刘备'}],人物与物品,三国演义
三国演义_人物_王濬_0,三国演义_地点_益州_0,居住,[{'88': '王濬为晋益州刺史'}],人物与地点,三国演义
三国演义_人物_崔谅_0,三国演义_人物_诸葛亮_0,对立,[{'67': '诸葛亮识破崔谅诈降，令关兴、张苞将其刺死'}],人物与人物,三国演义
三国演义_人物_辛毗_0,三国演义_人物_辛评_0,亲属,[{'24': '辛毗是辛评之弟。'}],人物与人物,三国演义
三国演义_人物_吕布_0,三国演义_人物_武安国_0,对立,[{'4': '武安国与吕布战到十余合，被一戟砍断手腕。'}],人物与人物,三国演义
三国演义_人物_刘表_0,三国演义_组织_江夏八俊_0,归属,[{'4': '刘表与七人为友，时号“江夏八俊”。'}],人物与组织,三国演义
三国演义_人物_吕据_0,三国演义_人物_孙休_0,上下级,[{'83': '孙休为被害的吕据重建坟墓以表其忠'}],人物与人物,三国演义
三国演义_人物_张顗_0,三国演义_组织_曹操军_0,归属,[{'24': '张顗降曹后成为曹操部将。'}],人物与组织,三国演义
三国演义_地点_玉龙台_0,三国演义_地点_铜雀台_0,连通,"[{'25': '飞桥横空连接铜雀台与玉龙台'}, {'38': '铜雀台左边玉龙台，上横二桥相通'}]",地点与地点,三国演义
三国演义_人物_刘备_0,三国演义_人物_吴懿_0,上下级,[{'46': '吴懿被捉后投降，刘备亲解其缚，收为部将'}],人物与人物,三国演义
三国演义_人物_程普_0,三国演义_物品_铁脊蛇矛_0,持有,[{'4': '程普使一条铁脊蛇矛。'}],人物与物品,三国演义
三国演义_人物_张宝_0,三国演义_人物_皇甫嵩_0,对立,[{'1': '张宝与皇甫嵩在颍川对垒交战'}],人物与人物,三国演义
三国演义_人物_蒋舒_0,三国演义_人物_钟会_0,上下级,[{'85': '蒋舒降魏，钟会纳之'}],人物与人物,三国演义
三国演义_人物_樊建_0,三国演义_人物_诸葛亮_0,上下级,[{'73': '孔明唤樊列入帐分付回汉中养病事宜。'}],人物与人物,三国演义
三国演义_人物_曹操_0,三国演义_人物_梨树之神_0,对立,[{'55': '梨树之神指责曹操伐神木，欲杀之'}],人物与人物,三国演义
三国演义_地点_五溪洞_0,三国演义_地点_金环三结大寨_0,连通,[{'62': '金环三结大寨东西两路通五溪洞'}],地点与地点,三国演义
三国演义_人物_严颜_0,三国演义_人物_黄忠_0,上下级,[{'51': '黄忠为主将，严颜为副将，共同夺取天荡山。'}],人物与人物,三国演义
三国演义_人物_俞涉_0,三国演义_人物_华雄_0,对立,[{'4': '俞涉与华雄战不三合，被华雄斩了。'}],人物与人物,三国演义
三国演义_人物_关羽_0,三国演义_人物_普净_0,上下级,[{'55': '普净以麈尾点化关公英魂，使其顿悟皈依'}],人物与人物,三国演义
三国演义_人物_杜预_0,三国演义_物品_《左传》_0,持有,[{'88': '杜预喜读《左传》，坐卧常自携，出入使人持于马前'}],人物与物品,三国演义
三国演义_地点_成都_0,三国演义_地点_绵竹_0,相邻,"[{'46': '绵竹是成都前重要关隘，有重兵守御'}, {'86': '绵竹是成都屏障，邓艾取绵竹后直逼成都。'}]",地点与地点,三国演义
三国演义_人物_周泰_0,三国演义_人物_孙策_0,上下级,[{'11': '周泰率党三百余人投孙策，用为军前校尉'}],人物与人物,三国演义
三国演义_人物_姜维_0,三国演义_人物_王经_0,对立,[{'81': '姜维背水列阵大破王经，斩首万余'}],人物与人物,三国演义
三国演义_人物_曹爽_0,三国演义_人物_曹羲_0,亲属,"[{'79': '曹羲是曹爽之弟，为中领军。'}, {'80': '曹爽与其弟曹羲一同被司马懿夺权诛杀'}]",人物与人物,三国演义
三国演义_人物_张南_0,三国演义_人物_赵云_0,对立,[{'29': '赵云力战四将，张南被杀退。'}],人物与人物,三国演义
三国演义_人物_邓艾_0,三国演义_地点_雍_0,守护,[{'82': '邓艾同陈泰屯兵于雍、凉等处，每日操练，守护隘口。'}],人物与地点,三国演义
三国演义_人物_张嶷_0,三国演义_地点_陈仓古道_0,守护,[{'73': '孔明令张嶷先引一千兵去守陈仓古道，以当魏兵。'}],人物与地点,三国演义
三国演义_人物_周仓_0,三国演义_人物_庞德_0,对立,[{'53': '周仓在水中生擒庞德'}],人物与人物,三国演义
三国演义_人物_刘备_0,三国演义_地点_小沛_0,守护,"[{'12': '刘备屯军小沛'}, {'13': '刘备屯兵小沛，分守各门，后与曹军接应。'}, {'17': '刘备驻守小沛，分兵劫曹操寨'}]",人物与地点,三国演义
三国演义_人物_张辽_0,三国演义_人物_黄盖_0,对立,[{'34': '张辽拈弓搭箭，射中黄盖肩窝，使其落水。'}],人物与人物,三国演义
三国演义_人物_关羽_0,三国演义_人物_曹仁_0,对立,[{'53': '关羽四面攻打樊城'}],人物与人物,三国演义
三国演义_人物_徐晃_0,三国演义_组织_曹操军_0,归属,[{'24': '徐晃是曹操大将，常在曹军征战。'}],人物与组织,三国演义
三国演义_人物_于禁_0,三国演义_人物_王威_0,对立,[{'29': '于禁令军士杀死王威。'}],人物与人物,三国演义
三国演义_人物_何进_0,三国演义_人物_袁绍_0,上下级,[{'2': '何进令袁绍点御林军收蹇硕，袁绍劝尽诛宦官'}],人物与人物,三国演义
三国演义_地点_建业_0,三国演义_地点_石子岗_0,相邻,[{'80': '石子岗是建业城外乱冢坑'}],地点与地点,三国演义
三国演义_人物_韩德_0,三国演义_组织_西凉兵_3,领导,[{'67': '韩德引西羌诸路兵马八万'}],人物与组织,三国演义
三国演义_地点_广陵_0,三国演义_地点_淮河_0,连通,[{'61': '魏兵从蔡、颖入淮，取寿春至广陵，淮河可达广陵'}],地点与地点,三国演义
三国演义_人物_光武_0,三国演义_物品_传国玉玺_0,持有,[{'4': '光武帝刘秀得传国玺于宜阳，传位至今。'}],人物与物品,三国演义
三国演义_人物_刘备_0,三国演义_人物_廖化_0,上下级,[{'42': '廖化引一军来降刘备，奉命辅佐云长拒曹操'}],人物与人物,三国演义
三国演义_人物_木鹿大王_0,三国演义_地点_八纳洞_0,居住,[{'65': '八纳洞为木鹿大王洞府，木鹿大王居住于此。'}],人物与地点,三国演义
三国演义_人物_杨彪_0,三国演义_人物_董卓_0,对立,[{'4': '杨彪谏阻迁都，被董卓罢为庶民。'}],人物与人物,三国演义
三国演义_人物_孙桓_0,三国演义_地点_彝陵_0,守护,[{'57': '孙桓败军退守彝陵城。'}],人物与地点,三国演义
三国演义_人物_司马孚_0,三国演义_人物_司马昭_0,亲属,[{'84': '司马孚为司马昭之叔，为曹髦收尸并请以王礼葬。'}],人物与人物,三国演义
三国演义_组织_曹操军_0,三国演义_组织_袁绍军_0,隶属,[{'30': '曹操收编袁绍之众五六十万，纳入曹军'}],组织与组织,三国演义
三国演义_人物_李傕_0,三国演义_组织_西凉人_0,领导,[{'9': '李傕之军大半为西凉人氏，由其统领'}],人物与组织,三国演义
三国演义_人物_诸葛瞻_0,三国演义_人物_黄氏_0,亲属,[{'86': '黄氏是诸葛瞻之母，有奇才。'}],人物与人物,三国演义
三国演义_人物_韩遂_0,三国演义_组织_西凉兵_0,领导,[{'40': '韩遂与马超共同统帅西凉军'}],人物与组织,三国演义
三国演义_人物_曹操_0,三国演义_人物_焦触_0,上下级,[{'25': '焦触降操，被封列侯'}],人物与人物,三国演义
三国演义_人物_乔瑁_0,三国演义_人物_刘岱_0,对立,[{'4': '刘岱向乔瑁借粮不成，引军杀死乔瑁，尽降其众。'}],人物与人物,三国演义
三国演义_人物_刘夫人_0,三国演义_人物_袁尚_0,亲属,[{'24': '刘夫人是袁尚生母。'}],人物与人物,三国演义
三国演义_人物_孙峻_0,三国演义_物品_利刃_1,持有,[{'80': '孙峻手提利刃上殿诛杀诸葛恪'}],人物与物品,三国演义
三国演义_人物_蒋干_0,三国演义_物品_书信_2,持有,[{'32': '蒋干偷看周瑜帐内文书，暗藏假信于衣内带回'}],人物与物品,三国演义
三国演义_地点_耒阳县_0,三国演义_地点_荆州_0,隶属,[{'39': '耒阳县位于荆州东北一百三十里，属于荆州管辖'}],地点与地点,三国演义
三国演义_人物_孔融_0,三国演义_人物_曹操_0,对立,[{'28': '曹操因孔融谏阻南征而怒杀孔融及其二子'}],人物与人物,三国演义
三国演义_人物_吴兰_0,三国演义_人物_马超_0,合作,[{'52': '马超与吴兰引军杀来'}],人物与人物,三国演义
三国演义_人物_郭汜_0,三国演义_组织_董卓余党_0,归属,[{'7': '郭汜为董卓余党，与李傕同斩庞舒'}],人物与组织,三国演义
三国演义_人物_张角_0,三国演义_物品_黄旗_0,持有,[{'1': '张角一面私造黄旗，约期举事'}],人物与物品,三国演义
三国演义_人物_夏侯渊_0,三国演义_人物_张郃_0,上下级,[{'52': '张郃劝夏侯渊不可出战，宜坚守'}],人物与人物,三国演义
三国演义_人物_诸葛亮_0,三国演义_地点_新野_0,守护,[{'28': '诸葛亮与糜竺、糜芳引五百军守新野县'}],人物与地点,三国演义
三国演义_人物_刘备_0,三国演义_地点_涪城_0,守护,[{'44': '玄德提兵回涪城'}],人物与地点,三国演义
三国演义_人物_袁绍_0,三国演义_地点_冀州_0,守护,"[{'15': '袁绍虎踞冀州之地。'}, {'22': '袁绍以冀州为根基，审配在冀州时曾告许攸，曹操获胜后下令攻冀州'}]",人物与地点,三国演义
三国演义_人物_吕布_0,三国演义_人物_张杨_0,合作,[{'14': '张杨出兵欲救吕布，被部将杨丑所杀'}],人物与人物,三国演义
三国演义_地点_荆州_0,三国演义_地点_零陵_0,隶属,[{'48': '零陵为荆州三郡之一'}],地点与地点,三国演义
三国演义_人物_董承_0,三国演义_组织_汉室_0,归属,[{'15': '董承受衣带诏，誓死保卫汉室。'}],人物与组织,三国演义
三国演义_人物_曹彦_0,三国演义_人物_曹爽_0,亲属,"[{'79': '曹彦是曹爽之弟，为散骑常侍。'}, {'80': '曹爽其弟曹彦一同被诛杀'}]",人物与人物,三国演义
三国演义_人物_刘备_0,三国演义_人物_甘夫人_0,亲属,"[{'11': '甘夫人是刘备之妻'}, {'29': '夫妻，甘夫人为刘备之妻。'}, {'37': '甘夫人是刘备之妻，后去世。'}]",人物与人物,三国演义
三国演义_人物_庞德_0,三国演义_组织_西凉兵_0,归属,[{'40': '庞德为马超帐下校尉，随西凉军出战'}],人物与组织,三国演义
三国演义_人物_诸葛亮_0,三国演义_人物_诸葛瞻_0,亲属,[{'86': '诸葛瞻是诸葛亮之子，继承父志。'}],人物与人物,三国演义
三国演义_人物_司马懿_0,三国演义_物品_金钺斧_0,持有,[{'69': '曹睿赐司马懿金钺斧一对，便宜行事'}],人物与物品,三国演义
三国演义_人物_张郃_0,三国演义_地点_瓦口关_0,守护,[{'51': '张郃退守瓦口关抵御张飞。'}],人物与地点,三国演义
三国演义_人物_刘璋_0,三国演义_人物_彭羕_0,对立,[{'45': '彭羕因直言触忤刘璋，被髡钳为徒隶。'}],人物与人物,三国演义
三国演义_人物_曹真_0,三国演义_人物_王朗_0,上下级,[{'68': '曹真为大都督，王朗为军师，随曹真出征。'}],人物与人物,三国演义
三国演义_人物_华歆_0,三国演义_地点_豫章_0,守护,[{'21': '华歆为豫章太守，后投降孙策。'}],人物与地点,三国演义
三国演义_人物_张飞_0,三国演义_地点_古城_0,居住,[{'20': '张飞逐县官占住古城，招军买马'}],人物与地点,三国演义
三国演义_人物_韩浩_1,三国演义_人物_黄忠_0,对立,[{'51': '韩浩为兄报仇与黄忠交战，被黄忠一合斩之。'}],人物与人物,三国演义
三国演义_人物_司马昭_0,三国演义_人物_司马炎_0,亲属,[{'87': '司马炎是司马昭长子，被立为世子。'}],人物与人物,三国演义
三国演义_人物_董卓_0,三国演义_人物_貂蝉_0,上下级,[{'5': '董卓纳貂蝉为姬妾，为色所迷。'}],人物与人物,三国演义
三国演义_人物_孙皓_0,三国演义_人物_岑昏_0,亲密,[{'88': '孙皓宠幸中常侍岑昏'}],人物与人物,三国演义
三国演义_人物_许褚_0,三国演义_物品_宝刀_6,持有,[{'8': '许褚称赢得手中宝刀便献出，用宝刀与典韦交战。'}],人物与物品,三国演义
三国演义_人物_马岱_0,三国演义_组织_西凉兵_0,归属,[{'40': '马岱为西凉军先锋，引军一万五千'}],人物与组织,三国演义
三国演义_人物_张松_0,三国演义_人物_曹操_0,对立,[{'42': '曹操慢待张松，怒欲斩之，后令乱棒打出'}],人物与人物,三国演义
三国演义_人物_忙牙长_0,三国演义_人物_马岱_0,对立,[{'63': '马岱与忙牙长交锋，只一合斩忙牙长于马下'}],人物与人物,三国演义
三国演义_人物_刘备_0,三国演义_人物_阿斗_0,亲属,[{'29': '父子，刘备接过阿斗掷之于地。'}],人物与人物,三国演义
三国演义_人物_曹仁_0,三国演义_人物_牛金_0,上下级,[{'35': '曹仁救牛金出吴阵，牛金为部将'}],人物与人物,三国演义
三国演义_人物_刘琰_0,三国演义_人物_胡氏_0,亲属,[{'85': '刘琰与胡氏为夫妻，因疑其与后主私通而挞其面'}],人物与人物,三国演义
三国演义_人物_司马懿_0,三国演义_人物_徐晃_0,上下级,[{'69': '徐晃愿为司马懿先锋，二人合兵一处擒孟达'}],人物与人物,三国演义
三国演义_人物_张超_0,三国演义_地点_定陶_0,居住,[{'8': '张超与吕布同在定陶。'}],人物与地点,三国演义
三国演义_人物_关羽_0,三国演义_人物_甘宁_0,对立,[{'48': '甘宁与吕蒙一起伏兵欲杀关羽，原文同上'}],人物与人物,三国演义
三国演义_人物_刘禅_0,三国演义_人物_王平_0,上下级,[{'78': '后主命王平引兵屯于永安以防东吴'}],人物与人物,三国演义
三国演义_人物_伊籍_0,三国演义_人物_孙权_0,合作,[{'49': '伊籍奉命出使东吴，游说孙权起兵攻合淝，以牵制曹操。'}],人物与人物,三国演义
三国演义_人物_华雄_0,三国演义_人物_董卓_0,上下级,[{'4': '华雄为董卓部下骁骑校尉，镇守汜水关。'}],人物与人物,三国演义
三国演义_人物_刘繇_0,三国演义_人物_孙策_0,对立,[{'11': '孙策与刘繇交战，攻取曲阿、牛渚等地'}],人物与人物,三国演义
三国演义_人物_郑玄_0,三国演义_人物_马融_0,上下级,[{'16': '郑玄曾受业于马融，听讲三年，得学之秘'}],人物与人物,三国演义
三国演义_人物_诸葛亮_0,三国演义_人物_张飞_0,上下级,[{'51': '孔明识破张飞饮酒之计并派魏延助阵，指挥调度。'}],人物与人物,三国演义
三国演义_人物_曹操_0,三国演义_地点_南郑_0,守护,[{'52': '曹操屯大军于南郑'}],人物与地点,三国演义
三国演义_人物_诸葛亮_0,三国演义_技能_奇门遁甲天书_0,掌握,[{'34': '诸葛亮得异人传授奇门遁甲天书，用于祭风。'}],人物与技能,三国演义
三国演义_人物_丁原_0,三国演义_人物_董卓_0,对立,[{'3': '丁原反对董卓废立，董卓令吕布杀之。'}],人物与人物,三国演义
三国演义_人物_许褚_0,三国演义_物品_西川红锦战袍_0,争夺,[{'38': '许褚飞马夺袍，与徐晃厮打，将袍扯碎'}],人物与物品,三国演义
三国演义_人物_全琮_0,三国演义_人物_孙权_0,上下级,[{'78': '孙权令全琮引兵数万屯于巴丘界口'}],人物与人物,三国演义
三国演义_人物_赵云_0,三国演义_组织_曹操军_0,对抗,[{'52': '赵云匹马单枪立于营门，吓退曹军'}],人物与组织,三国演义
三国演义_人物_郑玄_0,三国演义_地点_徐州_0,居住,[{'16': '郑玄因十常侍之乱弃官归田，居于徐州'}],人物与地点,三国演义
三国演义_人物_吕据_0,三国演义_人物_孙綝_0,对立,[{'82': '孙綝杀将军吕据。'}],人物与人物,三国演义
三国演义_人物_徐庶_0,三国演义_人物_赵云_0,上下级,[{'26': '徐庶指挥赵云从东南生门入阵破敌。'}],人物与人物,三国演义
三国演义_地点_樊城_0,三国演义_组织_曹操军_0,驻扎,"[{'53': '魏坚守樊城'}, {'54': '曹仁镇守樊城'}]",组织与地点,三国演义
三国演义_人物_董承_0,三国演义_物品_义状_0,持有,"[{'15': '董承与众人立义状，签名誓杀曹操。'}, {'17': '董承与同谋签署义状，誓除曹操'}]",人物与物品,三国演义
三国演义_人物_姜维_0,三国演义_人物_魏延_0,对立,"[{'77': '姜维见魏延扑灭主灯，拔剑欲杀之。'}, {'78': '姜维在南郑城上与魏延对敌，骂其反贼'}]",人物与人物,三国演义
三国演义_人物_诸葛亮_0,三国演义_物品_四轮车_0,持有,"[{'46': '诸葛亮乘四轮车出阵诱敌，后弃车退走过桥'}, {'68': '诸葛亮端坐四轮车中出阵。'}, {'73': '孔明端坐于中央四轮车上指挥作战。'}, {'74': '诸葛亮端坐于四轮车上出阵与司马懿对话。'}]",人物与物品,三国演义
三国演义_人物_张松_0,三国演义_人物_张肃_0,亲属,[{'44': '张肃是张松的亲兄，广汉太守'}],人物与人物,三国演义
三国演义_人物_蔡夫人_0,三国演义_组织_蔡氏宗族_0,归属,[{'28': '蔡夫人乃蔡瑁之姊，为蔡氏宗族成员'}],人物与组织,三国演义
三国演义_人物_关羽_0,三国演义_人物_庞德_0,对立,[{'54': '关公斩庞德'}],人物与人物,三国演义
三国演义_组织_曹操军_0,三国演义_组织_袁绍军_0,对抗,[{'16': '曹操与袁绍两军隔八十里相持，对垒'}],组织与组织,三国演义
三国演义_人物_诸葛尚_0,三国演义_人物_诸葛瞻_0,亲属,[{'86': '诸葛尚是诸葛瞻长子，战死于绵竹。'}],人物与人物,三国演义
三国演义_人物_周泰_0,三国演义_人物_孙权_0,上下级,"[{'50': '孙权感周泰三番冲杀救其出围，赐青罗伞，委以兵马之重。'}, {'57': '孙权命周泰为副将拒蜀。'}]",人物与人物,三国演义
三国演义_人物_曹操_0,三国演义_人物_汉献帝_0,对立,[{'17': '献帝赐衣带诏给董承，密令除曹操'}],人物与人物,三国演义
三国演义_地点_江陵_0,三国演义_地点_荆州_0,隶属,"[{'42': '江陵为荆州属地，赵云屯兵'}, {'61': '陆逊领荆州牧，封江陵侯，江陵属荆州'}]",地点与地点,三国演义
三国演义_人物_吴押狱_0,三国演义_物品_青囊书_0,持有,[{'55': '吴押狱得《青囊书》藏于家中，后被其妻烧毁'}],人物与物品,三国演义
三国演义_人物_少帝_0,三国演义_地点_永安宫_0,居住,[{'3': '少帝被废为弘农王后囚居永安宫。'}],人物与地点,三国演义
三国演义_人物_严舆_0,三国演义_人物_孙策_0,对立,[{'11': '孙策飞剑砍杀出城求和的严舆'}],人物与人物,三国演义
三国演义_人物_诸葛亮_0,三国演义_物品_木像_0,创造,[{'77': '诸葛亮生前雕成木像，死后杨仪用以吓退司马懿。'}],人物与物品,三国演义
三国演义_人物_黄忠_0,三国演义_物品_粮草_4,持有,[{'51': '黄忠夜袭敌营，夺取粮食马匹。'}],人物与物品,三国演义
三国演义_人物_彭羕_0,三国演义_人物_马超_0,对立,[{'56': '马超审知彭羕谋反之事，将人书解见汉中王。'}],人物与人物,三国演义
三国演义_人物_张鲁_0,三国演义_人物_曹操_0,上下级,[{'49': '曹操攻破汉中，张鲁投降，曹操封其为镇南将军。'}],人物与人物,三国演义
三国演义_人物_王氏_0,三国演义_人物_赵昂_0,亲属,[{'46': '王氏是赵昂之妻，激励赵昂雪耻，尽出资帛赏劳军士'}],人物与人物,三国演义
三国演义_人物_孟获_0,三国演义_物品_朱红盔_0,持有,[{'64': '孟获头戴朱红盔。'}],人物与物品,三国演义
三国演义_人物_刘表_0,三国演义_人物_蔡瑁_0,上下级,"[{'4': '蔡瑁是刘表辅佐。'}, {'23': '蔡瑁为刘表部将，谗言不可纳刘备'}, {'26': '蔡瑁是刘表部下上将，刘表责骂并欲斩之。'}]",人物与人物,三国演义
三国演义_人物_马超_0,三国演义_组织_西凉兵_0,领导,"[{'39': '马超受命统羌兵保守西凉，为西凉军首领'}, {'40': '马超统帅西凉军兴兵雪恨'}]",人物与组织,三国演义
三国演义_人物_司马昭_0,三国演义_人物_邓敦_0,上下级,[{'85': '邓敦谏不可伐蜀，司马昭斩之'}],人物与人物,三国演义
