head_id,tail_id,type,description,source_relationship_type,book
西游记_人物_玉皇大帝_0,西游记_地点_金阙瑶宫_0,居住,[{'8': '玉帝大开金阙瑶宫'}],人物与地点,西游记
西游记_地点_庄院_1,西游记_地点_盘丝洞_0,隶属,[{'72': '庄院是盘丝洞前的村庄模样，实为妖精洞府的外表。'}],地点与地点,西游记
西游记_人物_刘洪_0,西游记_人物_李彪_0,合作,[{'101': '刘洪与李彪合谋杀害陈光蕊一家。'}],人物与人物,西游记
西游记_人物_九灵元圣_0,西游记_人物_伏狸狮_0,上下级,[{'90': '伏狸狮拜九灵元圣为祖翁'}],人物与人物,西游记
西游记_人物_灵感大王_0,西游记_技能_兴风作雪_0,掌握,[{'48': '灵感大王能踏长空兴风作雪，用于冻结通天河。'}],人物与技能,西游记
西游记_人物_张蕃_0,西游记_人物_玉皇大帝_0,上下级,[{'51': '玉帝传旨九天府点张蕃、邓化二雷公与天王合力缚妖。'}],人物与人物,西游记
西游记_人物_孙悟空_0,西游记_人物_辟寒大王_0,对立,"[{'91': '孙悟空为救师父与辟寒大王斗战。'}, {'92': '孙悟空与辟寒大王战斗，最终被井木犴咬死。'}]",人物与人物,西游记
西游记_人物_孙悟空_0,西游记_技能_剖腹剜心_0,掌握,[{'46': '孙行者主动剖开肚腹拿出脏腑洗净后安回，吹气长合'}],人物与技能,西游记
西游记_地点_白虎殿_0,西游记_地点_长安城_0,隶属,[{'11': '白虎殿位于长安皇宫内。'}],地点与地点,西游记
西游记_地点_昭阳宫_0,西游记_地点_梳妆阁_0,隶属,[{'70': '梳妆阁位于昭阳宫内'}],地点与地点,西游记
西游记_人物_美后_0,西游记_地点_清华洞_0,居住,[{'79': '美后（白面狐狸）与国丈同住清华洞仙府，最后被八戒筑死于洞中。'}],人物与地点,西游记
西游记_人物_寅将军_0,西游记_地点_双叉岭_0,居住,[{'13': '寅将军是双叉岭的老虎精，盘踞于此为魔王'}],人物与地点,西游记
西游记_人物_万圣龙王_0,西游记_人物_孙悟空_0,对立,[{'63': '孙悟空一棒打死万圣龙王，原文“只一下，把个老龙头打得稀烂”。'}],人物与人物,西游记
西游记_人物_勾死人_0,西游记_人物_孙悟空_0,对立,[{'3': '孙悟空将勾取他魂魄的两个勾死人打为肉酱。'}],人物与人物,西游记
西游记_人物_孙悟空_0,西游记_技能_法天象地_0,掌握,"[{'3': '孙悟空使法天象地神通，身长万丈，手中铁棒上抵三十三天，下至十八层地狱。'}, {'6': '齐天大圣也使神通变得与二郎神身躯一样。'}, {'61': '孙大圣施展法天象地，身高万丈'}]",人物与技能,西游记
西游记_人物_沙悟净_0,西游记_人物_猪八戒_0,对立,[{'22': '二人在流沙河水陆多次大战，不分胜负。'}],人物与人物,西游记
西游记_人物_孙悟空_0,西游记_技能_天罡搬运功_0,掌握,[{'70': '孙悟空自述‘全仗天罡搬运功’'}],人物与技能,西游记
西游记_人物_熊罴怪_0,西游记_地点_黑风山_0,居住,"[{'16': '黑大王是黑风山黑风洞的妖精'}, {'17': '熊罴怪住在黑风山黑风洞，是山中的妖怪。'}]",人物与地点,西游记
西游记_人物_孙悟空_0,西游记_物品_绵绳_0,创造,[{'75': '孙大圣拔救命毫毛变作绵绳，与金钢钻、竹片配合钻瓶。'}],人物与物品,西游记
西游记_人物_玉兔_0,西游记_人物_素娥仙子_0,对立,[{'95': '玉兔因素娥打其一掌，怀恨思凡，将投胎为公主的素娥抛于荒野'}],人物与人物,西游记
西游记_人物_唐太宗_0,西游记_人物_泾河龙王_0,上下级,[{'9': '泾河龙王在梦中向唐太宗求救，自称业龙、称太宗为真龙，太宗许诺救助。'}],人物与人物,西游记
西游记_人物_刘伯钦_0,西游记_组织_唐朝_0,归属,[{'13': '刘伯钦自称是唐朝百姓，受大唐水土之恩'}],人物与组织,西游记
西游记_人物_如来佛祖_0,西游记_人物_文殊菩萨_0,上下级,"[{'39': '如来差遣文殊菩萨，令狮猁王下凡惩罚乌鸡国国王。'}, {'77': '如来派阿傩去五台山宣文殊菩萨前来降妖'}]",人物与人物,西游记
西游记_人物_红孩儿_0,西游记_技能_解尸之法_0,掌握,[{'40': '红孩儿被孙大圣掼摔时，使出解尸之法，出元神逃脱。'}],人物与技能,西游记
西游记_人物_孙悟空_0,西游记_人物_黄眉老佛_0,对立,[{'65': '黄眉老佛假扮如来擒拿唐僧，与孙悟空交战，并用金铙和搭包困住孙悟空。'}],人物与人物,西游记
西游记_人物_孙悟空_0,西游记_人物_狮驼王_0,亲密,"[{'3': '孙悟空与狮驼王等结为七弟兄。'}, {'4': '孙悟空与狮驼王等六弟兄结义，互称大圣。'}, {'41': '狮狔王是孙大圣结拜七兄弟中的四哥。'}]",人物与人物,西游记
西游记_地点_西牛贺洲_0,西游记_组织_西天_0,驻扎,[{'96': '灵山坐落于西牛贺洲。'}],组织与地点,西游记
西游记_人物_王母娘娘_0,西游记_人物_孙悟空_0,对立,[{'5': '大圣偷吃蟠桃园中的仙桃，搅乱王母娘娘的蟠桃胜会。'}],人物与人物,西游记
西游记_人物_孙悟空_0,西游记_技能_哃嘘呵吸嘻吹呼_0,掌握,[{'60': '孙悟空从铁扇公主处学到芭蕉扇咒语，可使扇子变大。'}],人物与技能,西游记
西游记_地点_西梁女国_0,西游记_地点_通天河_0,相邻,[{'48': '通天河对岸即为西梁女国，行人常踏冰过河做买卖。'}],地点与地点,西游记
西游记_人物_文殊菩萨_0,西游记_地点_五台山_0,居住,[{'77': '五台山是文殊菩萨的道场'}],人物与地点,西游记
西游记_人物_孙悟空_0,西游记_技能_拿法_0,掌握,[{'62': '孙悟空使个拿法，一手将怪物抓将过来。'}],人物与技能,西游记
西游记_人物_乌鸡国国王_0,西游记_组织_乌鸡国_0,归属,[{'40': '国王是乌鸡国君主，南面称孤。'}],人物与组织,西游记
西游记_人物_唐三藏_0,西游记_人物_大王子_0,上下级,[{'88': '大王子等拜孙悟空等人为师，即成为唐僧的徒孙。'}],人物与人物,西游记
西游记_人物_唐三藏_0,西游记_人物_钦法国国王_0,上下级,[{'85': '钦法国国王拜唐僧为师，愿为门下'}],人物与人物,西游记
西游记_地点_普陀崖_0,西游记_地点_翠岩_0,隶属,[{'49': '翠岩是普陀崖前的一块岩石，孙悟空被吩咐在此坐候。'}],地点与地点,西游记
西游记_人物_高太公_0,西游记_人物_高才_0,上下级,[{'18': '高才是高太公的家人，听命于高太公去寻法师降妖'}],人物与人物,西游记
西游记_人物_唐三藏_0,西游记_人物_黄眉老佛_0,对立,"[{'65': '黄眉老佛设计假设小雷音寺，将唐三藏捆绑擒拿。'}, {'66': '黄眉大王将唐僧吊在宝殿廊下'}]",人物与人物,西游记
西游记_人物_刘全_0,西游记_人物_鬼使_0,合作,[{'11': '鬼使接引刘全进瓜果至森罗殿，并帮助其夫妻还魂。'}],人物与人物,西游记
西游记_人物_卵二姐_0,西游记_人物_猪八戒_0,亲属,[{'8': '卵二姐招猪悟能为家长，二人结为夫妻'}],人物与人物,西游记
西游记_人物_孙悟空_0,西游记_人物_沙悟净_0,对立,[{'22': '孙悟空两次出手打沙悟净（饿鹰雕食、轮棒），沙悟净惧怕躲入水。'}],人物与人物,西游记
西游记_人物_镇元子_0,西游记_技能_袖里乾坤_0,掌握,[{'25': '镇元仙施展袖里乾坤神通，将唐僧师徒连马一袖子笼住。'}],人物与技能,西游记
西游记_人物_唐太宗_0,西游记_人物_徐世勣_0,上下级,[{'9': '徐世勣是唐太宗朝中文官，太宗召其上殿询问梦境并采纳建议。'}],人物与人物,西游记
西游记_人物_殷温娇_0,西游记_物品_血书_0,创造,[{'101': '殷温娇咬破手指写下血书记载父母姓名和原由。'}],人物与物品,西游记
西游记_人物_如来佛祖_0,西游记_人物_伽叶_0,上下级,"[{'7': '如来唤迦叶尊者相随，收各仙献礼'}, {'8': '如来命迦叶布散宝盆中的花果'}, {'77': '迦叶是如来尊者，奉旨去峨眉山'}]",人物与人物,西游记
西游记_人物_孙悟空_0,西游记_人物_南山大王_0,对立,[{'85': '孙悟空隐身助战猪八戒，共同击退老妖'}],人物与人物,西游记
西游记_地点_便殿_0,西游记_地点_皇宫_0,隶属,[{'9': '便殿是皇宫中的偏殿，唐太宗在此召见魏征对弈。'}],地点与地点,西游记
西游记_人物_黄狮精_0,西游记_物品_金箍棒_0,持有,[{'89': '黄狮精偷走金箍棒并供奉在虎口洞东山头。'}],人物与物品,西游记
西游记_人物_泾河龙王_0,西游记_地点_长安城北_0,居住,[{'68': '泾河龙王在长安城北的怪水之中。'}],人物与地点,西游记
西游记_人物_唐三藏_0,西游记_人物_镇元子_0,对立,[{'25': '镇元仙因人参果树被毁而擒拿唐僧师徒，欲拷打报仇。'}],人物与人物,西游记
西游记_人物_樵子_0,西游记_人物_老妪_1,亲属,[{'86': '老妪是樵子的母亲，倚门哭泣思念儿子'}],人物与人物,西游记
西游记_人物_奎木狼_0,西游记_人物_百花羞_0,亲属,"[{'29': '黄袍怪强占百花羞为妻十三年，生有二子'}, {'31': '奎木狼（黄袍怪）摄公主为妻，配一十三年夫妻。'}]",人物与人物,西游记
西游记_人物_十八公_0,西游记_人物_猪八戒_0,对立,[{'64': '猪八戒用钉钯将十八公（松树精）筑倒。'}],人物与人物,西游记
西游记_人物_土地_3,西游记_人物_孙悟空_0,合作,[{'33': '土地与五方揭谛等念咒语移开山，放出被压的孙悟空。'}],人物与人物,西游记
西游记_人物_二郎显圣真君_0,西游记_物品_细犬_0,持有,[{'6': '二郎神的细犬赶上照齐天大圣腿肚子咬了一口。'}],人物与物品,西游记
西游记_人物_孙悟空_0,西游记_人物_须菩提祖师_0,上下级,"[{'1': '须菩提祖师收孙悟空为徒，赐法名孙悟空。'}, {'2': '菩提祖师收孙悟空为徒，传授道法。'}]",人物与人物,西游记
西游记_人物_张紫阳_0,西游记_人物_金圣娘娘_0,合作,[{'71': '张紫阳三年前将旧棕衣变作霞裳送给皇后，使其生毒刺防身，后前来解魇收回。'}],人物与人物,西游记
西游记_地点_五凤楼_3,西游记_地点_西梁女国_0,隶属,[{'54': '五凤楼是西梁女国朝堂前的楼阁。'}],地点与地点,西游记
西游记_人物_全真_0,西游记_地点_锺南山_0,出身,[{'37': '全真从锺南山来到乌鸡国'}],人物与地点,西游记
西游记_人物_猪八戒_0,西游记_物品_珍珠篏锦汗衫儿_0,持有,[{'23': '猪八戒穿上妇人（黎山老母所化）给的珍珠篏锦汗衫儿，被绳索紧紧绷住，疼痛难禁。'}],人物与物品,西游记
西游记_地点_五凤楼_5,西游记_组织_朱紫国_0,驻扎,[{'68': '五凤楼是朱紫国宫殿建筑，唐僧进朝时经过。'}],组织与地点,西游记
西游记_人物_哪吒三太子_0,西游记_人物_牛魔王_0,对立,[{'61': '哪吒降服牛魔王，砍头、火烧、缚索'}],人物与人物,西游记
西游记_地点_暴纱亭_0,西游记_地点_玉华州_0,隶属,[{'90': '暴纱亭位于玉华州城楼上'}],地点与地点,西游记
西游记_人物_张氏_0,西游记_地点_海州_0,出身,[{'101': '张氏是陈光蕊的母亲，原居海州。'}],人物与地点,西游记
西游记_人物_清风_0,西游记_物品_金击子_0,持有,[{'24': '清风拿金击子敲人参果'}],人物与物品,西游记
西游记_人物_寇栋_0,西游记_人物_寇梁_0,亲属,[{'96': '寇梁和寇栋是兄弟。'}],人物与人物,西游记
西游记_人物_孙悟空_0,西游记_人物_小钻风_0,对立,"[{'74': '孙悟空为探路打死小钻风，取走其牌儿。'}, {'75': '孙大圣打杀小钻风，并变化成其模样混入狮驼洞。'}]",人物与人物,西游记
西游记_人物_清风_0,西游记_组织_五庄观_0,归属,"[{'24': '清风是五庄观弟子'}, {'25': '清风是五庄观镇元仙的弟子，属于五庄观。'}]",人物与组织,西游记
西游记_人物_如来佛祖_0,西游记_物品_压帖_0,持有,[{'7': '如来从袖中抽出六字真言帖子，递与阿傩贴于山顶'}],人物与物品,西游记
西游记_人物_云程万里鹏_0,西游记_人物_青毛狮子怪_0,亲密,[{'74': '云程万里鹏与大大王、二大王结为兄弟，合意捉拿唐僧。'}],人物与人物,西游记
西游记_人物_太白金星_0,西游记_组织_天庭_0,归属,"[{'4': '太白金星是天庭仙卿，奉玉帝旨意办事。'}, {'92': '太白金星是天庭星官。'}]",人物与组织,西游记
西游记_地点_待客馆_0,西游记_地点_玉华王府_0,隶属,[{'88': '待客馆是玉华王府门前的建筑，属王府的一部分。'}],地点与地点,西游记
西游记_人物_如来佛祖_0,西游记_人物_阿傩_0,上下级,"[{'7': '如来唤阿傩尊者相随，并命其将六字真言贴于五行山顶'}, {'8': '如来命阿傩捧走宝盆中的花果'}, {'77': '阿傩是如来尊者，奉旨去五台山'}, {'98': '如来命阿傩引唐僧四众到珍楼斋食，后开宝阁取经传与唐僧。'}, {'100': '阿傩是如来座下尊者，奉命传经'}]",人物与人物,西游记
西游记_人物_沙悟净_0,西游记_地点_流沙河_0,出身,"[{'54': '沙悟净原籍流沙河人氏。'}, {'100': '沙和尚原是流沙河作怪者'}]",人物与地点,西游记
西游记_人物_钦法国国王_0,西游记_地点_灭法国_0,居住,[{'84': '灭法国国王是灭法国的君主'}],人物与地点,西游记
西游记_组织_宁神司_0,西游记_组织_齐天府_0,隶属,[{'5': '齐天府下设宁神司，有仙吏侍卫。'}],组织与组织,西游记
西游记_人物_孙悟空_0,西游记_人物_马元帅_0,上下级,[{'3': '孙悟空将两个赤尻马猴封为马、流二元帅，掌军务。'}],人物与人物,西游记
西游记_地点_比丘国_0,西游记_地点_金銮殿_8,隶属,[{'78': '金銮殿是比丘国朝中正殿。'}],地点与地点,西游记
西游记_人物_唐太宗_0,西游记_人物_朱太尉_0,合作,"[{'10': '朱太尉奉十王命，执引魂幡在前引路，送太宗还魂。'}, {'11': '朱太尉奉阎王之命送唐太宗还阳，在渭水河边将其推下马使其还魂。'}]",人物与人物,西游记
西游记_人物_须菩提祖师_0,西游记_物品_戒尺_0,持有,[{'2': '菩提祖师手持戒尺打悟空三下暗示三更传道。'}],人物与物品,西游记
西游记_人物_阿傩_0,西游记_物品_紫金钵盂_0,持有,[{'98': '阿傩接收了唐僧奉上的紫金钵盂作为人事，此后才将真有字的经卷传与唐僧。'}],人物与物品,西游记
西游记_人物_唐三藏_0,西游记_物品_金顶毗卢帽_0,持有,"[{'11': '唐太宗赐给陈玄奘毗卢帽一顶。'}, {'62': '唐三藏戴了毗卢帽入朝。'}, {'78': '唐僧头戴金顶毗卢帽。'}, {'94': '唐僧头戴毗卢帽，孙悟空变蜜蜂飞至其上'}]",人物与物品,西游记
西游记_人物_牛魔王_0,西游记_技能_七十二变_0,掌握,[{'61': '牛魔王也会七十二变，用于变化争斗'}],人物与技能,西游记
西游记_人物_百眼魔君_0,西游记_地点_黄花观_0,居住,[{'73': '百眼魔君是黄花观的道士，在观中居住修炼。'}],人物与地点,西游记
西游记_人物_唐三藏_0,西游记_人物_天竺国王_0,合作,[{'95': '唐僧向国王详细说明布金寺老僧所述公主遭遇，国王深信并同往寻女'}],人物与人物,西游记
西游记_人物_万圣公主_0,西游记_地点_乱石山碧波潭_0,居住,"[{'62': '万圣公主居住在乱石山碧波潭。'}, {'63': '万圣宫主是碧波潭龙宫的公主。'}]",人物与地点,西游记
西游记_人物_黄狮精_0,西游记_物品_四明铲_0,持有,[{'90': '黄狮精使用铲作为兵器'}],人物与物品,西游记
西游记_人物_赛太岁_0,西游记_物品_紫金铃_0,持有,"[{'70': '赛太岁贴身带着三个金铃，为他的宝贝'}, {'71': '赛太岁将三个紫金铃带在腰间，视为宝贝，后被孙悟空盗走。'}]",人物与物品,西游记
西游记_人物_唐三藏_0,西游记_人物_奎木狼_0,对立,[{'28': '唐僧误入碗子山波月洞，被黄袍怪擒获绑在定魂桩上，欲吃其肉'}],人物与人物,西游记
西游记_人物_急如火_0,西游记_人物_红孩儿_0,上下级,"[{'41': '急如火是红孩儿手下的六健将之一，听命于红孩儿。'}, {'42': '红孩儿差遣急如火等六健将去请老大王'}]",人物与人物,西游记
西游记_人物_孙悟空_0,西游记_物品_瞌睡虫儿_0,持有,[{'25': '孙行者从增长天王处赢得的瞌睡虫儿，用来弄睡清风明月。'}],人物与物品,西游记
西游记_人物_孙悟空_0,西游记_组织_佛门_0,归属,"[{'39': '孙悟空皈依佛果，保唐僧西天取经。'}, {'43': '孙悟空皈依佛门，保护唐僧取经。'}, {'86': '孙行者皈依释教，扶持唐僧向西取经'}, {'94': '孙悟空皈依佛教，入瑜伽门'}]",人物与组织,西游记
西游记_地点_五凤楼_6,西游记_地点_灭法国_0,隶属,[{'85': '五凤楼是钦法国朝外的建筑，柜子被抬至此'}],地点与地点,西游记
西游记_人物_魏征_0,西游记_组织_天庭_0,归属,[{'9': '魏征是人曹官，奉玉帝金旨执行梦斩泾河老龙。'}],人物与组织,西游记
西游记_人物_唐三藏_0,西游记_人物_灵感大王_0,对立,[{'48': '灵感大王用计使唐僧坠冰，将其捉入水府，用石匣关押。'}],人物与人物,西游记
西游记_人物_孙悟空_0,西游记_人物_百眼魔君_0,对立,[{'73': '孙悟空与百眼魔君大战，百眼魔君放金光罩住孙悟空，最后被毗蓝婆收伏。'}],人物与人物,西游记
西游记_人物_上官正_0,西游记_人物_玉皇大帝_0,对立,[{'87': '玉帝因上官正推倒斋天素供、口出秽言，立三事惩罚凤仙郡。'}],人物与人物,西游记
西游记_人物_灵感大王_0,西游记_物品_九瓣赤铜锤_0,持有,[{'49': '灵感大王手执九瓣赤铜锤，与八戒、沙僧交战，原是未开菡萏运炼而成。'}],人物与物品,西游记
西游记_人物_猪八戒_0,西游记_物品_黄金_1,持有,[{'94': '猪八戒接了国王赠送的十锭黄金'}],人物与物品,西游记
西游记_人物_黄牙老象_0,西游记_物品_枪_0,持有,"[{'76': '二魔使用枪作为兵器。'}, {'77': '象王使用长枪，俊秀而能'}]",人物与物品,西游记
西游记_人物_吴道子_0,西游记_人物_唐太宗_0,上下级,[{'12': '吴道子奉太宗旨意描画观世音菩萨真像'}],人物与人物,西游记
西游记_人物_火德星君_0,西游记_物品_火箭_0,持有,[{'51': '火德星君令火部神兵放火，火箭被兕怪的圈子套去。'}],人物与物品,西游记
西游记_人物_唐三藏_0,西游记_物品_贬书_0,创造,[{'27': '唐僧写下贬书，逐走悟空。'}],人物与物品,西游记
西游记_人物_土地_10,西游记_地点_盘丝岭_0,守护,[{'72': '土地是盘丝岭当地土地老儿，被行者拘来问话。'}],人物与地点,西游记
西游记_人物_孙悟空_0,西游记_人物_阿傩_0,对立,[{'98': '孙大圣发现无字经后大声叫嚷，要告到如来处，指责阿傩掯财作弊。'}],人物与人物,西游记
西游记_人物_伏虎罗汉_0,西游记_人物_降龙罗汉_0,合作,[{'98': '降龙罗汉与伏虎罗汉一同敲响云磬，召集诸佛圣众参加传经之会。'}],人物与人物,西游记
西游记_人物_北海龙王敖顺_0,西游记_人物_孙悟空_0,合作,[{'77': '孙悟空拘唤北海龙王敖顺变冷风护持蒸笼，使唐僧三人不被蒸坏'}],人物与人物,西游记
西游记_人物_朱紫国王_0,西游记_组织_朱紫国_0,领导,[{'68': '朱紫国王是朱紫国的君主。'}],人物与组织,西游记
西游记_人物_真公主_0,西游记_人物_布金寺老僧_0,合作,[{'93': '老院主将真公主锁在空房保护，每日送饭，并托唐僧辨明真假'}],人物与人物,西游记
西游记_人物_孙悟空_0,西游记_地点_东胜神洲_0,出身,"[{'2': '孙悟空出生于东胜神洲傲来国花果山。'}, {'20': '孙行者祖贯东胜神洲'}, {'67': '行者祖居东胜大神洲，出身于此大洲。'}, {'86': '孙行者祖居东胜神洲，花果山位于东胜神洲'}]",人物与地点,西游记
西游记_人物_如意真仙_0,西游记_人物_红孩儿_0,亲属,[{'53': '如意真仙称红孩儿为舍侄，红孩儿是其侄子。'}],人物与人物,西游记
西游记_人物_赵寡妇_0,西游记_人物_赵寡妇女儿_0,亲属,[{'84': '赵寡妇的女儿是其女'}],人物与人物,西游记
西游记_人物_陈关保_0,西游记_人物_陈澄_0,亲属,[{'48': '陈澄是陈关保之父，原文交代二人为父子关系。'}],人物与人物,西游记
西游记_人物_五方揭谛_0,西游记_人物_猪八戒_0,合作,[{'29': '五方揭谛在空中助战八戒沙僧'}],人物与人物,西游记
西游记_人物_公主_0,西游记_人物_唐三藏_0,对立,[{'93': '假公主抛绣球打中唐僧，欲招为驸马以采取元阳真气成太乙上仙'}],人物与人物,西游记
西游记_人物_太上老君_0,西游记_人物_玉皇大帝_0,上下级,[{'7': '老君向玉帝奏请将悟空放入八卦炉煅炼，玉帝准奏'}],人物与人物,西游记
西游记_人物_辟暑大王_0,西游记_物品_大刀_1,持有,[{'92': '辟暑大王的兵器。'}],人物与物品,西游记
西游记_人物_孙悟空_0,西游记_人物_风婆婆_0,上下级,[{'45': '孙大圣命令风婆婆收风，风婆婆服从'}],人物与人物,西游记
西游记_地点_东海_0,西游记_地点_花果山_0,相邻,"[{'28': '花果山靠近东洋大海，孙悟空跨海返回'}, {'30': '花果山位于东洋大海附近，八戒驾云经过东洋大海到达花果山。'}]",地点与地点,西游记
西游记_人物_秦叔宝_0,西游记_组织_唐朝_0,归属,[{'10': '秦叔宝是大唐将领，与尉迟敬德同为门神。'}],人物与组织,西游记
西游记_人物_二从者_0,西游记_人物_特处士_0,对立,[{'13': '特处士与熊山君同来，默认食用二从者'}],人物与人物,西游记
西游记_人物_唐三藏_0,西游记_物品_达公鞋_0,持有,[{'36': '唐三藏足下登一双拖泥带水的达公鞋。'}],人物与物品,西游记
西游记_人物_沙悟净_0,西游记_人物_道人_0,对立,[{'53': '沙僧闯入聚仙庵打水时将道人左臂打折。'}],人物与人物,西游记
西游记_人物_当驾太师_0,西游记_人物_西梁女国女王_0,上下级,[{'54': '当驾太师奉女王之命为媒人，前往驿中求亲。'}],人物与人物,西游记
西游记_人物_鼍洁_0,西游记_物品_请书匣儿_0,持有,[{'43': '鼍洁派黑鱼精捧着盛有简帖的请书匣儿去请舅爷。'}],人物与物品,西游记
西游记_地点_镇海禅林寺_0,西游记_地点_鼓楼_1,隶属,[{'80': '鼓楼是镇海禅林寺内的建筑，本回中描述鼓楼倒塌。'}],地点与地点,西游记
西游记_人物_熊罴怪_0,西游记_地点_普陀山_0,守护,[{'17': '观世音收伏熊罴怪后，带他去做落伽山守山大神，镇守后山。'}],人物与地点,西游记
西游记_人物_观世音菩萨_0,西游记_技能_金箍儿咒_0,掌握,[{'42': '观音念金箍儿咒惩治红孩儿，不同于紧箍儿咒'}],人物与技能,西游记
西游记_人物_万圣公主_0,西游记_物品_九叶灵芝草_0,持有,"[{'62': '万圣公主偷了王母娘娘的九叶灵芝草，养在潭底温养宝物。'}, {'63': '万圣宫主从王母娘娘处偷来九叶灵芝草，并存于白玉匣中。'}]",人物与物品,西游记
西游记_人物_猪八戒_0,西游记_物品_戒刀_1,持有,"[{'40': '八戒用戒刀挑断绳索放下红孩儿变的童子。'}, {'92': '猪八戒用戒刀砍犀牛头。'}]",人物与物品,西游记
西游记_人物_荡魔天尊_0,西游记_地点_南赡部洲_0,守护,[{'66': '荡魔天尊威镇南赡部洲，剪伐妖魔'}],人物与地点,西游记
西游记_人物_大鹏金翅雕_0,西游记_人物_黄牙老象_0,合作,[{'77': '三魔头齐心合力擒拿唐僧师徒'}],人物与人物,西游记
西游记_人物_太上老君_0,西游记_物品_金刚琢_0,持有,"[{'6': '太上老君从左膊取下金钢琢，丢下打中齐天大圣。'}, {'7': '老君曾抛金钢琢打中大圣，助二郎拿住'}]",人物与物品,西游记
西游记_人物_托塔李天王_0,西游记_人物_木叉行者_0,亲属,[{'42': '惠岸是托塔李天王第二太子，称父王'}],人物与人物,西游记
西游记_地点_剥皮亭_0,西游记_地点_獬豸洞_0,隶属,"[{'70': '剥皮亭是獬豸洞内的一座八窗明亮亭子'}, {'71': '剥皮亭是獬豸洞中的亭子，赛太岁在此发号施令。'}]",地点与地点,西游记
西游记_地点_大雷音寺_0,西游记_组织_西天_0,驻扎,"[{'12': '大雷音寺是西天佛教组织的重要据点，如来居此'}, {'39': '西天是取经目的地，如来佛祖居于天竺国大雷音寺。'}]",组织与地点,西游记
西游记_地点_五色琉璃塔_0,西游记_组织_金光寺_0,驻扎,[{'62': '五色琉璃塔是金光寺内的宝塔，金光寺管辖该塔。'}],组织与地点,西游记
西游记_人物_火焰山土地_0,西游记_人物_太上老君_0,上下级,[{'60': '老君因土地失守八卦炉，将其贬下凡间做火焰山土地。'}],人物与人物,西游记
西游记_人物_猪八戒_0,西游记_技能_分水法_0,掌握,[{'63': '猪八戒使用分水法跳入碧波潭。'}],人物与技能,西游记
西游记_人物_六耳猕猴_0,西游记_地点_水帘洞_0,居住,"[{'57': '假行者占据水帘洞，在此召集众猴并念诵通关文牒'}, {'58': '六耳猕猴擅居水帘洞，作为巢穴。'}]",人物与地点,西游记
西游记_人物_鼍洁_0,西游记_物品_竹节钢鞭_0,持有,[{'43': '鼍龙用一根竹节钢鞭与沙僧和摩昂交战。'}],人物与物品,西游记
西游记_人物_傲来国君王_0,西游记_组织_傲来国_0,领导,[{'3': '傲来国君王是傲来国的君主。'}],人物与组织,西游记
西游记_人物_南山大王_0,西游记_人物_唐三藏_0,对立,[{'86': '南山大王用分瓣梅花计捉拿唐僧，意图吃唐僧肉'}],人物与人物,西游记
西游记_人物_七个蜘蛛精_0,西游记_人物_猪八戒_0,对立,[{'72': '八戒下水变鲇鱼戏弄妖精，后又举钯欲筑，被丝绳困住跌伤。'}],人物与人物,西游记
西游记_人物_乌巢禅师_0,西游记_技能_多心经_0,传授,"[{'19': '乌巢禅师传授唐僧《多心经》一卷。'}, {'43': '浮屠山乌巢禅师口授唐僧《多心经》共二百七十字。'}]",人物与技能,西游记
西游记_人物_五方揭谛_0,西游记_组织_八大金刚_0,合作,[{'99': '五方揭谛奉菩萨法旨赶上八大金刚，附耳低言传令再设一难。'}],人物与组织,西游记
西游记_人物_泾河龙王_0,西游记_人物_袁守诚_0,对立,[{'9': '龙王与袁守诚打赌降雨，因赌输砸毁卦铺，袁守诚指出龙王违犯天条将被处斩。'}],人物与人物,西游记
西游记_地点_三清观_0,西游记_地点_五谷轮回之所_0,隶属,[{'44': '五谷轮回之所（厕所）在三清观内。'}],地点与地点,西游记
西游记_人物_如来佛祖_0,西游记_人物_孙悟空_0,对立,"[{'7': '如来与悟空打赌并将其压在五行山下'}, {'8': '如来与孙悟空打赌，将其抓住并指化五行山压住'}]",人物与人物,西游记
西游记_人物_奎木狼_0,西游记_技能_黑眼定身法_0,掌握,[{'30': '老妖使用黑眼定身法将唐僧变作猛虎。'}],人物与技能,西游记
西游记_人物_孙悟空_0,西游记_人物_意见欲_0,对立,[{'14': '孙悟空打死剪径毛贼意见欲'}],人物与人物,西游记
西游记_人物_火德星君_0,西游记_物品_火轮儿_0,持有,[{'51': '火德星君令火部神兵放火，火轮儿（此处为火德星君的火具之一，与哪吒的火轮儿不同）被兕怪的圈子套去。'}],人物与物品,西游记
西游记_人物_土地老儿_0,西游记_人物_孙悟空_0,上下级,[{'73': '孙悟空念唵字真言拘来土地老儿，土地战兢听命。'}],人物与人物,西游记
西游记_人物_孙悟空_0,西游记_技能_聚则成形，散则成气_0,掌握,[{'34': '孙行者被识破后，将身一幌，聚则成形，散则成气，预先走了。'}],人物与技能,西游记
西游记_人物_李翠莲_0,西游记_物品_白绫带_0,持有,[{'11': '李翠莲用白绫带悬梁自缢。'}],人物与物品,西游记
西游记_人物_猪八戒_0,西游记_人物_黄眉老佛_0,对立,[{'65': '黄眉老佛将猪八戒擒拿捆绑。'}],人物与人物,西游记
西游记_组织_光禄寺_3,西游记_组织_朱紫国_0,隶属,[{'68': '光禄寺是朱紫国官署，负责办斋。'}],组织与组织,西游记
